incident code,customer company group,customer company,create date-time,resolution date-time,incident status,incident description,support group,tower group,domain group,priority,resolution description,assigned organization,inc.category,last modified date,inc type,inc element,aging,localizacion cliente,departamento cliente
INC000001436145,IBERIA,IBERIA,08/10/2020 11:57,,Assigned,[LVFM2] El PNR Copy on demand no funciona,APP_WAR_PSS-BASELINE,Delivery,Delivery,Media,"Hola, *THIS PNR WAS ENTIRELY CANCELLED* LVFM2/RP/MADIB/LVFM2/DUB175/78291850/DUB/IB/A/IE//SU 022 UP/VLQ999 50 0355 08OCT I 1.ZANELATTO/FIORELLA(001) 019 X2. IB3455 V 02NOV DUBMAD HX1 1820 2150 *ET* KK(019) TK(019) HK(019) HX(022) 019 X3. IB6011 V 02NOV MADMVD HX1 2355 0850+1*ET* KK(019) TK(019) HK(019) HX(022) 002 4.SSR FQTV IB HK/ IB67336917.8/P1 HK(002) 022 5.SSR OTHS IB CNLD IB SEGMENTS BY NO TKT 002 6.OSI YY AGENCIAS 004 7.OSI IB POSI-DSRC//DUBIB08AA/I/1 004 8.OSI IB DUB MAD VDL0NOM0/MAD GRU VDL0NOM0/GRU MVD VDL0NOM0 004 9.OSI IB 829.52 EUR 004 10.OSI IB APP IBCOM2 007 11.OSI IB AB FIORELLA ZANELATTO,DUMMY,DU,28,V0A5,IE 007 12.OSI IB 00000000772502 IE REDSYS VI DUAL 3DS ACCEPT 021 13.OSI IB HBFF 021 14.OSI IB METIDO OSI HBFF PARA PROTECCION RI DE PLAZAS 003 15.INT IB TKT-TL-24SEP2020 1428Z 019 UP/DUB175 927 1626 07OCT20 IK 001/020 IB3455 V 28OCT DUBMAD HX1 1820 2150 *ET* .B-. LK(001) HK(001) HX(020) 001/020 IB6827 V 28OCT MADGRU HX1 2355 0705+1*ET* .B-. LK(001) HK(001) HX(020) 018/020 IB7060 V 29OCT GRUMVD HX1 1350 1625 *ET* .B-. *LA8030V* TK(018) HK(018) HX(020) 011/020 /SSR RQST IB XX1 DUBMAD3455 V28OCT 15FNC /ZANELATTO/FIORELLA HK(011) XX(020) XX(020) 012/020 /SSR RQST IB XX1 MADGRU6827 V28OCT 33LNC /ZANELATTO/FIORELLA HK(012) XX(020) XX(020) 008/020 SSR TKNE IB XX1 DUBMAD 3455 V28OCT 0752375970885C1 HK(008) XX(020) 008/020 SSR TKNE IB XX1 MADGRU 6827 V28OCT 0752375970885C2 HK(008) XX(020) 008/020 SSR TKNE IB XX1 GRUMVD 7060 V29OCT 0752375970885C3 HK(008) XX(020) 010/020 SSR VGML IB XX1 MADGRU 6827 V28OCT/ZANELATTO/FIORELLA KK(010) HK(010) XX(020) 005/020 OSI IB RLOC HDQ LA LMKOOW 020 UP/DUB175 927 1626 07OCT20 I 021 UP/QLM909 1521 1902 07OCT20 En el paso 19, se crean nuevos segmentos 7OCT 16:26 En el paso 20, se cancela la ruta antigua y sus billetes 7OCT 16:26 Por las horas en las que se hizo la transacción, según ha confirmado ResiberWeb (sobre las 18:00), el PNR no tenía billetes emitidos. Por tanto, está bien rechazada la realización del PNRCopy. Gracias. Saludos.",Mantenimiento Pasaje,INCIDENT,2021-04-16T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,205,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001435889,IBERIA,IBERIA,07/10/2020 19:39,,Assigned,[ICC002] SALESFORCE SERVICE CLOUD,SECOPSNIIT,Seguridad,Seguridad,Media,,Unidad Seguridad Informática,INCIDENT,2020-10-28T00:00:00Z,SOFTWARE FAILURE,,206,SIN IDENTIFICAR (MEXICO),GERENCIA MEXICO (MEXICO) (ACW3X0M0)
INC000001435377,IBERIA,IBERIA,06/10/2020 13:52,,Assigned,Ancillaries- Paquete de maletas no informa correctamente la cantidad en el OSI POSI,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,,MANTENIMIENTO IB.COM,INCIDENT,2020-10-06T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,207,SIN IDENTIFICAR,
INC000001433125,IBERIA,IBERIA,01/10/2020 09:59,,Assigned,Office 365:Correo corporativo no funciona.,Microsoft o365 Infrastructure,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,2020-10-01T00:00:00Z,SOFTWARE FAILURE,,212,SIN IDENTIFICAR,
INC000001432785,IBERIA,IBERIA,30/09/2020 13:01,,Assigned,[NDCSUPPORT] OrderRetrieve Reserva con asientos pagados por fuera de NDC actualizados a precio 0,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,Historia NDC-14932,MANTENIMIENTO IB.COM,INCIDENT,2020-09-30T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,213,SIN IDENTIFICAR,
INC000001430540,IBERIA,IBERIA,25/09/2020 09:47,,Assigned,HTR-SAP CFS Interface is not available,FINANCE-SUPPORT-ELS,Delivery,Delivery,Media,,Mantenimiento Financiero,INCIDENT,2020-09-25T00:00:00Z,SOFTWARE FAILURE,,218,SIN IDENTIFICAR,
INC000001429700,IBERIA,IBERIA,23/09/2020 13:06,,Assigned,"[NDCSUPPORT] OrderChage inclusión asientos, tiene EMD pending y no se muestra en respuesta",NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15001,MANTENIMIENTO IB.COM,INCIDENT,2020-09-24T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,220,SIN IDENTIFICAR,
INC000001428167,IBERIA,IBERIA,20/09/2020 21:00,,Assigned,Office 365:,SECOPSNIIT,Seguridad,Seguridad,Baja,,Unidad Seguridad Informática,INCIDENT,2020-10-05T00:00:00Z,SOFTWARE FAILURE,,223,SIN IDENTIFICAR (BRUSELAS),BELGICA/BRUSELAS/RCL (ALSAABBE)
INC000001427509,IBERIA,IBERIA,18/09/2020 12:55,,Assigned,[COM] CKI | Cuando el teléfono de emergencia contiene prefijo del país no se puede avanzar en el flu,gar_front_ibis_wcs,Delivery,Delivery,Baja,,MANTENIMIENTO IB.COM,INCIDENT,2021-02-09T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,225,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001427498,IBERIA,IBERIA,18/09/2020 12:22,,Assigned,Integración OUTLOOK en GLADTOLINK Integración OUTLOOK en GLADTOLINK,Microsoft o365 Infrastructure,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,2020-12-10T00:00:00Z,SOFTWARE FAILURE,,225,SIN IDENTIFICAR (VUELO),FLOTA A320 (AVVIC0A0)
INC000001427491,IBERIA,IBERIA,18/09/2020 11:37,,In Progress,[SRV] Errores 500 en servicio getAvailability y getCalendarRibbon en mercado VE,gar_front_ibis_wcs,Delivery,Delivery,Baja,DIB-236,MANTENIMIENTO IB.COM,INCIDENT,2021-02-23T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,225,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001426276,IBERIA,IBERIA,15/09/2020 12:46,,Assigned,[NDCSUPPORT] Error en itinReshop por invocación incorrecta a QPX,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,NDC-14974,MANTENIMIENTO IB.COM,INCIDENT,2020-09-23T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,228,SIN IDENTIFICAR,
INC000001424759,IBERIA,IBERIA,10/09/2020 11:49,,Assigned,Ausencia de información en el campo primary_frequent_flyer en mdm_customers_processed,Soporte Externo Customer Insight,Delivery,Delivery,Media,,Mantenimiento Comercial y CRM,INCIDENT,2020-09-18T00:00:00Z,SOFTWARE FAILURE,,233,SIN IDENTIFICAR,
INC000001424282,IBERIA,IBERIA,09/09/2020 13:21,,Assigned,Problema usuario IAGC.cmas,SIHUBSUPPORT,Delivery,Delivery,Media,,Unidad Control del Servicio,INCIDENT,2020-10-11T00:00:00Z,ACCESS FAILURE,,234,SIN IDENTIFICAR,
INC000001423420,IBERIA,IBERIA,07/09/2020 17:06,,Assigned,[NDCSUPPORT]Error en dispo de asientos con código de error en la descripción,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,NDC-14934,MANTENIMIENTO IB.COM,INCIDENT,2020-09-08T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,236,SIN IDENTIFICAR,
INC000001422807,IBERIA,IBERIA,05/09/2020 11:28,,In Progress,Error sales force,Soporte Externo Salesforce Service,Delivery,Delivery,Media,Solved case closed in production,Mantenimiento Comercial y CRM,INCIDENT,2021-04-29T00:00:00Z,ACCESS FAILURE,,238,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),CUSTOMER CENTER B2C (ALCO00)
INC000001422255,IAG CARGO,IAG CARGO,03/09/2020 15:46,,Assigned,error to access to his email,Microsoft o365 Infrastructure,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,2020-09-03T00:00:00Z,ACCESS FAILURE,,240,SIN IDENTIFICAR (MADRID BARAJAS),
INC000001421806,IBERIA,IBERIA,02/09/2020 17:10,,Assigned,Office 365: Error de acceso,Microsoft o365 Infrastructure,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,2020-09-02T00:00:00Z,SOFTWARE FAILURE,,241,SIN IDENTIFICAR,
INC000001421132,IBERIA,IBERIA,01/09/2020 13:38,,Assigned,Correo Corporativo Departamental Presenta Error,Microsoft o365 Infrastructure,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,2020-09-01T00:00:00Z,SOFTWARE FAILURE,,242,BCN AEROPUERTO,
INC000001419924,IBERIA,IBERIA,28/08/2020 11:12,,Assigned,[IB.COM Old Web],gar_front_ibis_wcs,Delivery,Delivery,Media,,MANTENIMIENTO IB.COM,INCIDENT,2020-11-27T00:00:00Z,SOFTWARE FAILURE,,246,SISTEMAS(MANDOS-ANÁLISIS-PRODU,SOPORTE DE APLICACIONES (ASXAG1)
INC000001419649,IBERIA,IBERIA,27/08/2020 14:48,,Assigned,error SAML 1.1 outlook,Microsoft o365 Infrastructure,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,2020-10-21T00:00:00Z,ACCESS FAILURE,,247,BCN AEROPUERTO,ATENCIÓN AL PASAJERO BCN (AHABS0)
INC000001419471,IBERIA,IBERIA,27/08/2020 07:54,,In Progress,R3_TKT_PRO_TicketNumberProcess process builder is failing continuously,Soporte Externo Salesforce Service,Delivery,Delivery,Media,,Mantenimiento Comercial y CRM,INCIDENT,2020-10-20T00:00:00Z,SOFTWARE FAILURE,,247,NEO-MARTINEZ VILLERGAS 49,CRM & MARKETING AUTOMATIO (BCLCI0)
INC000001419459,IBERIA,IBERIA,27/08/2020 07:40,,In Progress,Compensacion_en_Vuelo” process builder is failing continuously,Soporte Externo Salesforce Service,Delivery,Delivery,Media,,Mantenimiento Comercial y CRM,INCIDENT,2020-10-20T00:00:00Z,SOFTWARE FAILURE,,247,NEO-MARTINEZ VILLERGAS 49,CRM & MARKETING AUTOMATIO (BCLCI0)
INC000001418544,IBERIA,IBERIA,25/08/2020 10:56,,In Progress,ERROR TIPIFICACION SALESFORCE - REEMBOLSOS,Soporte Externo Salesforce Service,Delivery,Delivery,Media,Solved case closed in production,Mantenimiento Comercial y CRM,INCIDENT,2021-04-29T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,249,SIN IDENTIFICAR,
INC000001417483,IBERIA,IBERIA,21/08/2020 09:32,,Assigned,Office 365: fallo de correo,Microsoft o365 Infrastructure,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,2020-08-21T00:00:00Z,SOFTWARE FAILURE,,253,NEO-MARTINEZ VILLERGAS 49,"PROC. VENTA, SOPORTE Y CO (AC0EV1)"
INC000001417190,IBERIA,IBERIA,20/08/2020 13:48,,Assigned,error al acceder al buzon,SECOPSNIIT,Seguridad,Seguridad,Baja,,Unidad Seguridad Informática,INCIDENT,2020-09-03T00:00:00Z,ACCESS FAILURE,,254,VGO AEROPUERTO,PASAJEROS VIGO (AHAYG0PA)
INC000001417152,IBERIA,IBERIA,20/08/2020 12:31,,Assigned,AIRRICE: DBA-ORACLE-App-Support 19/06/2020,ORACLE-ACS-WCS-SUPPORT,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,2020-08-25T00:00:00Z,ACCESS FAILURE,,254,SIN IDENTIFICAR,
INC000001416484,IAG CARGO,IAG CARGO,18/08/2020 14:01,,Assigned,Fallo Software:RE: Error al iniciar outlook,Microsoft o365 Infrastructure,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,2020-08-19T00:00:00Z,SOFTWARE FAILURE,,256,EDIF.112 - TALLERES GENERALES/,
INC000001414112,IBERIA,IBERIA,11/08/2020 13:05,,Assigned,Office 365: Fallo outlook,Microsoft o365 Infrastructure,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,2020-08-11T00:00:00Z,SOFTWARE FAILURE,,263,ALC AEROPUERTO,PRODUCCION PASAJEROS (AHAAS00S)
INC000001411301,IBERIA,IBERIA,03/08/2020 17:05,,Assigned,Office 365: - Error MOSTRAR CORREO,Microsoft o365 Infrastructure,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,2020-08-03T00:00:00Z,SOFTWARE FAILURE,,271,PMI AEROPUERTO,PASAJEROS PMI (AHAKS00S)
INC000001411169,IBERIA,IBERIA,03/08/2020 14:44,,Assigned,Problemas de conectividad:,Microsoft o365 Infrastructure,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,2020-08-03T00:00:00Z,COMMUNICATIONS FAILURE,,271,BIO AEROPUERTO,TMA MECANICA BILBAO (AMNLR0DB)
INC000001410974,IBERIA,IBERIA,03/08/2020 10:44,,In Progress,Información no actualizada en Resiber BKG,Soporte Externo Customer Insight,Delivery,Delivery,Media,"Hi Javier , We have investigated the below PNRS and for all these PNRs the ticket status was update as cancelled in the file. This update was as a part of SSR tag under cancelled record tag. Since tickets with 99 tag has update/information regarding the cancelled ticket and our VDL process filler out the cancelled ticket information. This was not processed in the final file as it was part of 99 tag which are cancelled tickets not handled in the process . Detail information for these PNRS is as below : 99 H6856/RP/MUC1A/WITPAZ/MADIB0009/7849644/MAD/IB/A/ES//RC/QLM020 01 011 UP/MADIB0501 9983 1352 25FEB /25125242 03 X1.GOMEZFRANQUEIRAOTERO/TERESA(001) X2.GOMEZFRANQUEIRASANPEDRO/LEO(001) 03 X3.SANPEDROALVAREZ/IGNACIO(001) 04 001 X4. IB6889 I 27JUL MADPVG XX3 1215 0705+1*ET* *D-L* \\ LK(001) HK(001) XX(011) 04 010 X5. IB6888 I 20AUG PVGMAD XX3 1020 1820 *ET* \\ TK(010) HK(010) XX(011) 06 001 X6.CT/P 34697970288-M 06 002 X7.CT/P 697970294-H-1SANPEDROALVAREZ/IGNACIO 06 003 X8.CT/P 697970288-H-1GOMEZFRANQUEIRAOTERO/TERESA 06 005 X9.CT/P 697970294-H-1GOMEZFRANQUEIRASANPEDRO/LEO 13 001 10.SSR CHLDIB XX1 /07MAY14/P2 \\ HK(001) XX(011) 13 001 11.SSR CTCEIB XX1 /TERESAFRANQUEIRA//GMAIL.COM/ES/P3 \\ HK(001) XX(011) 13 001 12.SSR CTCMIB XX1 /34697970288/ES/P3 \\ HK(001) XX(011) 13 005 13.SSR FQTVIB XX/ IB74518127.2/P2 \\ HK(005) XX(011) 13 003 14.SSR FQTVIB XX/ IB20528840.2/P1 \\ HK(003) XX(011) 13 002 15.SSR FQTVIB XX/ IB30983878.2/P3 \\ HK(002) XX(011) 13 006 16.SSR TKNEIB XX1 MADPVG 6889 I27JUL 0752388692912C1/P1 \\ HK(006) XX(011) 13 007 17.SSR TKNEIB XX1 MADPVG 6889 I27JUL 0752388692913C1/P3 \\ HK(007) XX(011) 13 008 18.SSR TKNEIB XX1 MADPVG 6889 I27JUL 0752388692914C1/P2 \\ HK(008) XX(011) 13 006 19.SSR TKNEIB XX1 PVGMAD 6888 I20AUG 0752388692912C2/P1 \\ HK(006) XX(011) 13 007 20.SSR TKNEIB XX1 PVGMAD 6888 I20AUG 0752388692913C2/P3 \\ HK(007) XX(011) 13 008 21.SSR TKNEIB XX1 PVGMAD 6888 I20AUG 0752388692914C2/P2 \\ HK(008) XX(011) 14 001X22.OSI IB POSI-DSAC//MADIB08AB/I/1 14 001X23.OSI YY TERESAFRANQUEIRA//GMAIL.COM 14 004X24.OSI IB HBFF. 14 004X25.OSI YY HBFF 77 01 001 UP/MADIB0009 9983 1304 03DEC19 01 002 UP/MADIB0009 9983 1304 03DEC19 /03120442 01 003 UP/MADIB0009 9983 1304 03DEC19 /03120443 01 004 UP/MADIB0009 9983 1309 03DEC19 /03120934 01 005 UP/MADIB0500 9983 1313 03DEC19 /03121315 01 006 UP/MADIB0002 9986 1327 03DEC19 01 007 UP/MADIB0002 9986 1327 03DEC19 01 008 UP/MADIB0002 9986 1327 03DEC19 01 009 UP/MADIB0501 9983 1327 03DEC19 /03122720 04 001/010 IB6888 I 20AUG PVGMAD UN3 1020 1805 *ET* *D-L* \\ LK(001) HK(001) UN(010) 13 010/010 SSR OTHS1A ETKTS IB AUTOMATICALLY REVALIDATED.PLEASE VERIFY 01 010 UP/MADIB0009 9996 1204 05DEC19 01 011 UP/MADIB0501 9983 1352 25FEB /25125242 Below is the information for these PNR PAEBKC : 99 HM7VZ/RP/MUC1A/PAEBKC/MADIB08AO/7849943/MAD/IB/A/ES//SU/QLM520 01 007 UP/MADIB0198 9983 1051 29JUN /29085152 03 X1.MATAIXPARDO/CLARA(001) 04 006 X2. IB3921 X 02AUG PMIMAD XX1 2135 2300 *ET* \\ TK(006) HK(006) XX(007) 06 001 X3.CT/P AMADEUS-H 06 001 X4.CT/TBA 06 003 X5.CT/P 34 607644978-H 06 003 X6.CT/P 607904047-M 13 002 7.SSR FQTRIB XX1 PMIMAD 3921 X02AUG IB01121227/ 20891112/P1 \\ HK(002) XX(007) 13 004 8.SSR TKNEIB XX1 PMIMAD 3921 X02AUG 0752389186971C1 \\ HK(004) XX(007) 14 002 X9.OSI IB XDFF 14 002X10.OSI IB FQTR 14 003X11.OSI YY CLARA.PARDO//TELEFONICA.NET 14 003X12.OSI IB DB2C//MADIB08AO/I/5 77 01 001 UP/MADIB08AO 9983 1219 02JAN20 01 002 UP/MADIB0009 9983 1222 02JAN20 /02112154 01 003 UP/MADIB08AO 9983 1222 02JAN20 /02112207 01 004 UP/MADIB0020 9986 1222 02JAN20 01 005 UP/MADIB0009 9983 1222 02JAN20 /02112214 04 001/006 IB3921 X 02AUG PMIMAD UN1 2125 2250 *ET* *D-L* \\ LK(001) HK(001) UN(006) 13 006/006 SSR OTHS1A ETKTS IB AUTOMATICALLY REVALIDATED.PLEAS",Mantenimiento Comercial y CRM,INCIDENT,2021-02-04T00:00:00Z,SOFTWARE FAILURE,,271,SIN IDENTIFICAR,
INC000001408993,IBERIA,IBERIA,29/07/2020 10:18,,Assigned,"[NDCSUPPORT] Duplicidad de correos de aviso, uno por destinatario.",NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Media,[31/07/2020] Creado JIRA de MEJORA NDC-14799,MANTENIMIENTO IB.COM,INCIDENT,2020-08-07T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,276,SIN IDENTIFICAR,
INC000001407116,IBERIA,IBERIA,24/07/2020 14:44,,Assigned,[NDCSUPPORT] Error al recuperar reserva por no cumplir la respuesta con el esquema (faltan IDREFS),NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Media,[27/07/2020] Creado JIRA NDC-14763,MANTENIMIENTO IB.COM,INCIDENT,2020-08-07T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,281,SIN IDENTIFICAR,
INC000001406183,IBERIA,IBERIA,22/07/2020 13:01,,Assigned,Fallo Software: ACCESO BUZÓN CIT-6,Microsoft o365 Infrastructure,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,2020-08-02T00:00:00Z,SOFTWARE FAILURE,,283,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),CUSTOMER CENTER B2C (ALCO00)
INC000001405001,IBERIA,IBERIA,20/07/2020 11:26,,Assigned,Problemas de conectividad:,SECOPSNIIT,Seguridad,Seguridad,Media,,Unidad Seguridad Informática,INCIDENT,2020-09-01T00:00:00Z,COMMUNICATIONS FAILURE,,285,SIN IDENTIFICAR,
INC000001404287,IBERIA,IBERIA,17/07/2020 13:47,,Assigned,[NDCSUPPORT] Email de contacto de agencia no se tiene en cuenta,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,[20/07/2020] Creado JIRA NDC-14736,MANTENIMIENTO IB.COM,INCIDENT,2020-08-07T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,288,SIN IDENTIFICAR,
INC000001403123,IBERIA,IBERIA,15/07/2020 13:41,,Assigned,Usuario Iberia Deshabilitado,SECOPSNIIT,Seguridad,Seguridad,Media,,Unidad Seguridad Informática,INCIDENT,2020-07-16T00:00:00Z,ACCESS FAILURE,,290,PMI AEROPUERTO,RAMPA PMI (AHAKS00M)
INC000001402741,IBERIA,IBERIA,14/07/2020 13:43,,Assigned,Fallo Software: Sin acceso entrono PRE,IBIS_DigTrans_GAR,Delivery,Delivery,Media,,MANTENIMIENTO IB.COM,INCIDENT,2020-08-06T00:00:00Z,SOFTWARE FAILURE,,291,NEO-MARTINEZ VILLERGAS 49,OPERACIONES (AHAG00)
INC000001401585,IBERIA,IBERIA,10/07/2020 16:59,,Assigned,Errors in sending mails,gar_front_ibis_wcs,Delivery,Delivery,Media,https://transform.atlassian.net/browse/DR-1727,MANTENIMIENTO IB.COM,INCIDENT,2020-12-17T00:00:00Z,SOFTWARE FAILURE,,295,SIN IDENTIFICAR,
INC000001399387,IBERIA,IBERIA,06/07/2020 14:37,,Assigned,[NDC-SUPPORT]OrderCreate Error de ancillaries debido a que la compañía operadora ha rechazado un vue,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,[06/07/2020] Creado JIRA NDC-14685,MANTENIMIENTO IB.COM,INCIDENT,2020-08-07T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,299,SIN IDENTIFICAR,
INC000001398984,IBERIA,IBERIA,05/07/2020 09:43,,Assigned,Fallo Software: acceso a buzón departametnal de Carlos García Hidalgo,SECOPSNIIT,Seguridad,Seguridad,Media,,Unidad Seguridad Informática,INCIDENT,2020-07-08T00:00:00Z,SOFTWARE FAILURE,,300,BIO AEROPUERTO,POLIVALENCIA BIO PAX (AHAIS00P)
INC000001396256,IBERIA,IBERIA,29/06/2020 13:38,,Assigned,[AKAM-CASE #F-CS-4286881] RE: Errors login into Iberia Business website,gar_front_ibis_wcs,Delivery,Delivery,Media,,MANTENIMIENTO IB.COM,INCIDENT,2020-07-15T00:00:00Z,SECURITY ISSUE.CYBERATTACKS,,306,SIN IDENTIFICAR,
INC000001395981,IBERIA,IBERIA,29/06/2020 10:04,,Assigned,"ALERTA-NOCRI ldap1: Cambios en la configuracion de metadb, posible error en los discos mc_host=ldap1",RPA-TCS-Support,UNKNOW,UNKNOW,Media,,Mantenimiento Herramientas IT & DBAs,INCIDENT,2021-04-30T00:00:00Z,PERFORMANCE ISSUE,,306,SIN IDENTIFICAR,
INC000001392619,IBERIA,IBERIA,19/06/2020 13:24,,Assigned,[NDC-SUPPORT]OrderCrate termina en error por timeOut interno en comunicación con WCS,ORACLE-ACS-WCS-SUPPORT,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,2020-09-29T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,316,SIN IDENTIFICAR,
INC000001389792,IBERIA,IBERIA,10/06/2020 11:45,,Pending,[SRV] IB+ | [FF40603748] Le llega correo de Recuperación de contraseña en blanco,Digital Business,Application Tower,Ib.com,Baja,,MANTENIMIENTO IB.COM,INCIDENT,2020-09-30T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,325,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001382999,IBERIA,IBERIA,20/05/2020 12:59,,Assigned,Fallo correo: saml 1.1 error persiste INC000001367459,SECOPSNIIT,Seguridad,Seguridad,Media,,Unidad Seguridad Informática,INCIDENT,2020-06-24T00:00:00Z,SOFTWARE FAILURE,,346,IBZ AEROPUERTO,RAMPA IBIZA (AHAKIMAR)
INC000001382440,IBERIA,IBERIA,19/05/2020 11:51,,Assigned,Usuario Iberia Deshabilitado,SECOPSNIIT,Seguridad,Seguridad,Media,,Unidad Seguridad Informática,INCIDENT,2020-06-29T00:00:00Z,ACCESS FAILURE,,347,PMI AEROPUERTO,RAMPA PMI (AHAKS00M)
INC000001382103,IBERIA,IBERIA,18/05/2020 13:21,,Pending,[SRV] BKG [IBPURC] Error al acceder a la página de pago (PAYMENT_METHODS_EMPTY),AM_MTO_IBIS,Application Tower,Ib.com,Media,https://transform.atlassian.net/browse/DAP-376,MANTENIMIENTO IB.COM,INCIDENT,2021-04-22T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,348,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001381214,IBERIA,IBERIA,14/05/2020 15:13,,Assigned,[NDC-SUPPORT] Error codeshare no confirmado con segmento HK y RLOC recibido,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Media,[NDC 20/05/2020] El JIRA abierto es NDC-14517,MANTENIMIENTO IB.COM,INCIDENT,2020-08-07T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,352,SIN IDENTIFICAR,
INC000001380023,IBERIA,IBERIA,11/05/2020 14:46,,Pending,[COM] RED [IB+] Errores de comunicación con sistema puntuador en algunas rutas/vuelos,Digital Business,Application Tower,Ib.com,Media,,MANTENIMIENTO IB.COM,INCIDENT,2020-10-20T00:00:00Z,SOFTWARE FAILURE,APPLICATION ERROR,355,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001379396,IBERIA,IBERIA,08/05/2020 15:02,,Assigned,Usuario Iberia Deshabilitado,SECOPSNIIT,Seguridad,Seguridad,Baja,,Unidad Seguridad Informática,INCIDENT,2020-05-18T00:00:00Z,ACCESS FAILURE,,358,PMI AEROPUERTO,RAMPA PMI (AHAKS00M)
INC000001378905,IBERIA,IBERIA,07/05/2020 11:16,,In Progress,Resiber TKT - Error en - line_info_emd,Soporte Externo Customer Insight,Delivery,Delivery,Media,Se envió al equipo de Iberia la respuesta dada por NIIT.,Mantenimiento Comercial y CRM,INCIDENT,2021-02-04T00:00:00Z,SOFTWARE FAILURE,,359,SIN IDENTIFICAR,
INC000001376259,OTHERS,BRITISH AIRWAYS,29/04/2020 16:52,,Assigned,MAAAG3 - TEST- SIHUB INTEGRATION TESTING,SIHUBSUPPORT,Delivery,Delivery,Baja,,Unidad Control del Servicio,INCIDENT,2020-04-29T00:00:00Z,DEFAULT,DEFAULT,367,SIN IDENTIFICAR,
INC000001375507,IBERIA,IBERIA,28/04/2020 10:34,,Assigned,VARIOS CORREOS NO LES ABRE,SECOPSNIIT,Seguridad,Seguridad,Media,,Unidad Seguridad Informática,INCIDENT,2020-05-18T00:00:00Z,SOFTWARE FAILURE,,368,MAH AEROPUERTO,PERSONAL MAHON (AHAKH0EP)
